-15.768549,-47.86638,4ca085c20e9bb1f78b05f95f,4,0
-15.780732,-47.892526,4cd93d631891236aad2a3a0b,10,0.1
-15.815358,-47.916143,4b9e62aef964a520f9de36e3,9,0
-15.823132,-47.988971,4f80ca9de4b0ef209887bc99,1,1
-15.809082,-47.885884,4bb55fd36edc76b0d9b42f1c,20,0.2
-15.841379,-48.034462,503138c5e4b0b504104d335f,0,-1
-15.753113,-47.869786,4be85fdec5220f4744a9a9ca,16,0
-15.752563,-47.87078,4f77ce8ee4b040208c9472d1,0,-1
-15.831029,-48.052121,4c4a4c6dbad7a59383a928aa,13,0.076923076923077
-15.626085,-47.648496,50bfef89e4b0a0d8768dd358,0,-1
-15.80524,-47.93451,4fd955dde4b0ea76a69d5408,0,-1
-15.790424,-47.885948,4ba634c6f964a520853b39e3,20,0.05
-15.869946,-47.921215,4b4dbb3ff964a52074d626e3,20,0
-15.788325,-47.900434,4ba7ff3af964a52003c539e3,20,0.1
-15.78191,-47.876525,4d5804f6c406a35d6756ef4a,0,-1
-16.022913,-48.015893,507f511de4b03990f6b68fb0,0,-1
-15.818953,-47.874636,4cd1c1ccde0f6dcb4dff7263,20,0
-15.80394,-47.940345,4b6de8e5f964a5200b9b2ce3,20,0.05
-15.722905,-47.884696,4ba26445f964a52039f437e3,20,0
-15.839935,-48.021107,4fc28c48e4b0b469df3b5761,20,0.15
-15.931164,-47.94656,4e0e31a7d4c0f6d6b3f7bb7d,2,0
-15.809082,-47.885884,4bb55fd36edc76b0d9b42f1c,20,0.2
-15.873274,-47.822298,4cea551bf1c6236a5d0b6af0,0,-1
-15.860705,-48.005983,4f6d0983e4b05c9c2a8038f8,0,-1
-15.7208,-47.886014,4bfdaa3fbf6576b0d8a0adb8,20,0
-15.649796,-47.785699,4e17a621183880768f3926f3,4,0
-15.788325,-47.900434,4ba7ff3af964a52003c539e3,20,0.1
-15.812683,-47.898556,4c16c6b8daf42d7f15be4466,1,0
-15.811562,-47.913456,502b9608e4b067dfe6ce79e1,0,-1
-15.869946,-47.921215,4b4dbb3ff964a52074d626e3,20,0
-15.794053,-47.937622,50900a01e4b07c64ded9d598,1,0
-15.774907,-47.88891,4e5f6ae7fa768fe5f2d445b0,2,0
-15.788325,-47.900434,4ba7ff3af964a52003c539e3,20,0.1
-15.826836,-47.923071,4bbdf158593fef3b63090456,20,0.1
-15.834885,-47.976263,4bbf2a0998f49521822ad263,17,0.058823529411765
-15.843742,-48.109604,504ba520e4b00e670cb2a903,0,-1
-15.837532,-48.041211,4e14ff3718384368edcc128b,2,0
-15.825494,-47.952404,4bab9f8ef964a52038ba3ae3,3,0.33333333333333
-15.832203,-48.02551,4bfe447d4cf820a1e49aedf4,20,0.1
-15.815101,-48.101116,4f3c01d6e4b0e05bd00a92e8,0,-1
